features,class
"[0.5398069614700565, 0.11523610460805932, -0.15255234612798751, 0.031935264879484074, 0.05125289156336526, -0.019021589778720694, -0.059001885178195275, 0.00041970309612726956, 0.017592981322508958, -0.058035582165712966, -0.04690668852492789, -0.010149494954332415, -0.004555246388349354]",classical
"[0.6882261306438807, 0.09181932895028465, -0.26333158428601167, -0.0287733051060016, 0.004753124106151577, -0.033413621449082664, -0.04665347584004741, -0.00043630039658684613, 0.03448230273975921, 0.02094050858021853, 0.02195416932587392, -0.00321831671432047, -0.015184299422292926]",classical
"[0.6909113134130667, 0.24120659980695736, -0.12876722581701344, -0.0733725346972222, -0.08416963957594674, -0.03984936648218637, 0.004766301645550006, -0.01802402902547486, -0.02852135159051593, -0.02262756406148572, -0.011674658345301538, -0.025038822846757233, -0.019377350242729432]",classical
"[0.5860124427793608, 0.20984630964241355, -0.09225583693779815, -0.053114719260634914, -0.06915496859789295, -0.029552504563607945, 0.010679732724503056, -0.005852106232911497, -0.022022617595566736, -0.02541710914399663, -0.016911182210116088, -0.021830084038665813, -0.004916888475766093]",classical
"[0.6515011957771389, 0.23164575992454195, -0.10866751451426374, -0.046278958114594065, -0.048904831449757095, -0.035466730914230915, -0.023869906865624506, -0.029319710979236264, -0.020295588595943617, -0.021757406273398772, -0.011246293205893328, -0.01405589000459025, -0.011801481437875454]",classical
"[0.5835596045430755, 0.18650569886168217, -0.12051362905091303, -0.05692726194370888, -0.05414544387894613, -0.011246320012137365, 0.016494507230830763, -0.01684617657869999, -0.034016543271945296, -0.025365871154974552, -0.01237616778597879, -0.021476190546621244, -0.010060378675648017]",classical
"[0.44060703045881916, 0.21031108610251045, -0.01097159283742872, -0.047679254457025595, -0.062285454118599315, -0.023156335072920194, -0.016258589826537037, -0.027732092211327698, -0.012901704972869547, -0.012039373822756359, -0.008947028510648615, -0.02161223022352229, -0.02259810502139829]",classical
"[0.5183967987582921, 0.13372602274701334, -0.14560418563114336, -0.03354262189865073, 0.0024265203143586083, 0.014664295825408662, 0.012334521765975898, -0.002025248032414056, -0.01464605449697367, -0.03605805161544257, -0.02248541277615835, -0.008786400074930633, -0.0033095466344359808]",classical
"[0.41716378818581473, 0.1952588154592216, -0.06614238397018288, -0.07706266720110289, -0.03141526327196754, -0.007648895687317007, 0.018558568548453454, 0.018412466643926807, -0.017402402261213226, -0.044949907598386636, -0.019182223821521488, -0.001193011786702248, -0.00020944501183188234]",classical
"[0.5003769320136132, 0.19263319972643986, -0.12200749590907231, -0.09952265112226479, -0.03898019636837607, -0.0002011166632532686, 0.03677587448166216, 0.04427130500029728, 0.019751726455897022, -0.023577963474451725, -0.027464281762569324, -0.01808622714734239, 0.002774434432119845]",classical
"[0.5361743585220625, 0.17287211344513118, -0.13608265309244463, -0.06596289346794003, -0.04149645635643933, -0.03270792492215356, -0.008164355504363207, -0.004272767198165868, -0.01484227760120445, -0.025111333167900082, -0.0023881892180226735, 0.006400099626715848, 0.00041088735306722045]",classical
"[0.5170738883936218, 0.17204719876983537, -0.14780563768371574, -0.1061799662509254, -0.06152602004801186, -0.01892837569404517, 0.02889320888653901, 0.02912265876361823, 0.0062810480124313095, -0.008711940925589417, 0.0027111535577234894, -0.001989815569018534, 0.00034507424846768426]",classical
"[0.27156232936415203, 0.09874881543499608, -0.05179327214389065, -0.009417585756909421, 0.0314976994473082, 0.03946708705220946, 0.021801907168211527, 0.002167835288369757, 0.0020577545046615393, -0.0009888722290305237, -0.0018070726872730148, -0.005334680642635149, -0.0016449534516247799]",classical
"[0.20675630966292421, 0.10022599064116204, -0.015603033801432431, -0.03617276673458858, -0.027921930167287168, -0.01180118216781929, -0.004663992550680344, 0.0010836937055971327, 0.014087276749573729, 0.017837691206771325, 0.01046767118906887, -0.00654310863265703, -0.009002646710116902]",classical
"[0.5744381711129426, 0.16529535188615038, -0.20892046427901606, -0.10883165424267, 0.0038575262421473274, 0.004281177038673516, -0.013116182518179512, -0.00165605655344768, 0.004543415617037061, -0.01686362610312146, -0.017543314930413785, -0.005002334645089769, 0.007587755446861052]",classical
"[0.3720006427600757, 0.16095981472705198, -0.06418800681905443, -0.055441588786190786, -0.01894111860561764, -0.0007422282714359336, 0.011044999070879979, -0.005086085431463666, -0.02831651320352946, -0.029879201072664174, -0.003266346053573049, 0.0069716656570794466, 0.010150344333719474]",classical
"[0.21362357106336471, 0.10098801535189819, -0.006084754994605354, -0.0071400783128714234, -0.0015011685794482086, 0.007140909364316413, 0.0056087666561413655, -0.0009390565159403061, 0.0038416175520194626, 0.006169705123571691, 0.0011715881575906691, -0.012027058576133549, -0.010073122317556787]",classical
"[0.6269204363119723, 0.23289877931626074, -0.14778544369607688, -0.10712993159444863, -0.06308476028512496, -0.04039769171463154, -0.013756421233197653, -0.012782963677596083, -0.01680659954190622, -0.017627688347259758, -0.005086440285001547, -0.01399694553450826, -0.001185128648680263]",classical
"[0.6751228175870563, 0.19238993051113873, -0.20853655454950074, -0.11638004175396571, -0.052657184255113176, -0.014948988140126126, 0.010149647614386867, 0.011319880278024984, 0.009909519589478114, 0.0031957362204190136, -0.005823693375688802, -0.030105201653159285, -0.02047421391535362]",classical
"[0.7132477163042521, 0.2466713379375097, -0.2015882816750261, -0.11763372464424772, -0.0398295778508873, -0.033275198939239706, -0.01458323780484777, -0.0003205982859620469, -0.005124073106630955, -0.049739298203945626, -0.05222908982671339, -0.02250054348088411, 0.002963790365378917]",classical
"[0.36006160620664124, 0.19197481546918296, 0.006633122824900647, -0.028058945470908703, -0.04171566779410052, -0.02570507594249714, 0.0003891087400862008, 0.009678133378613408, 0.019814727922962315, 0.019934060862971982, 0.01075751600963002, -0.020901249528654943, -0.02515351226492726]",classical
"[0.9208818340845534, 0.324632056112895, -0.2558939511804983, -0.18075016631100976, -0.08348805887582184, -0.05359064563040291, -0.03916203646553079, -0.032162868472167094, -0.016337229824151304, -0.03902145632811753, -0.047400524314829204, -0.03374557857559437, 0.010331974381257627]",classical
"[0.8761914921908702, 0.3371917332638474, -0.22471256954693217, -0.18533004919131485, -0.09688109400071006, -0.06835511122557601, -0.024499255770334648, 0.004372744734169263, 0.005943480781769876, -0.04481011194876207, -0.07002792670561124, -0.04985472323865347, 0.015700413042885806]",classical
"[0.6031489784890263, 0.18455660957041556, -0.19499872916550182, -0.08389000124773535, -0.004792406120169489, -0.027236382327915244, -0.024672693383155114, -0.001526453722088008, -0.002972635016547055, -0.022772970607460072, -0.011132707326738923, -0.013795024095003156, -0.00980175739563517]",classical
"[0.4801518298415885, 0.22556931252559892, -0.08432530773630789, -0.11485276190199135, -0.05106294937917451, -0.023628318252875202, -0.011194463248699726, 0.007501226785037541, 0.011838380077231769, -0.008944653668039504, -0.014967633610672666, -0.030515113665999037, -0.02094884342078203]",classical
"[0.8871396415505827, 0.2708691278657259, -0.26727513803955716, -0.13854205482118992, -0.060655109991747024, -0.07014315262317443, -0.043111116849064914, -0.0008426983188316865, -0.00907137920859383, -0.05294014982882867, -0.03938660467795731, -0.013319006606785944, 0.0030810676159547814]",classical
"[0.6448532449433538, 0.18048971135026204, -0.18401185864406797, -0.07344574247019439, -0.039876359902069634, -0.03277978231277472, -0.01252565803954241, -0.006266414970807397, -0.0028647815617693076, -0.01581854167734352, -0.019059058939377913, -0.007794536376460382, 0.008511384335458371]",classical
"[0.49080002591386745, 0.16267543233971674, -0.12186708196279758, -0.10528008874164885, -0.10422657672257975, -0.0615082571176348, -0.01391491212945882, -0.009958378603368002, 0.015041265907491632, 0.0442201576934161, 0.050056311359863444, 0.017645786210969017, -0.0014085585086221837]",classical
"[0.4061378538511325, 0.20983334642900778, -0.02510252110015168, -0.09097524746905554, -0.08525348506799363, -0.06275070841657393, -0.04516271889266596, -0.02969148978117749, -0.006384775201310821, 0.011447365255648614, 0.02327522435186894, 0.002834119552611725, -0.004127740040828627]",classical
"[0.1879817075817693, 0.10413512987907225, -0.011095886567766796, -0.05931027050338133, -0.05560397800634701, -0.039585977568260065, -0.027750905884031278, -0.013770322161796425, 0.0025929133297675406, 0.011406886595030969, 0.013095715109753329, -0.0022305409824666398, -0.007110987635077486]",classical
"[0.25548265257903896, 0.10701673063514112, -0.03888163653779177, -0.04361584724310092, -0.045308108062107076, -0.035156304810371755, -0.015137334239156643, -0.005005476000507576, 0.005759869448153533, 0.012148775956154552, 0.017628679532490543, 0.006848695676209018, 0.006071435855680353]",classical
"[0.6017476416087983, 0.20381622839227806, -0.10876558261869418, -0.07723416352869004, -0.12252242852945129, -0.0966195063778841, -0.03731405080009656, -0.004137673278531568, 0.034590383081061604, 0.03321401813676959, 0.01531173025088376, -0.015226395877201199, -0.01770207822308992]",classical
"[0.5685360362558822, 0.24342348563237126, -0.048085497759050265, -0.06225764904448315, -0.11168166970132531, -0.11093830372229486, -0.05932484974294193, -0.030275357362634914, -0.008792449020059564, 0.0031590332773204226, 0.020067687861972903, 0.0005209198532476652, -0.0037889759004959512]",classical
"[0.28347995531425413, 0.1053544996767477, -0.06006254266232059, -0.08691785079777303, -0.07623038933489117, -0.03877261774526512, -0.0009871732584295237, 0.029469867686803087, 0.03335420561246145, 0.020973687409580506, 0.01252287332352764, -0.013987281730327369, -0.026444927471391877]",classical
"[0.6307046140490489, 0.13168871269968882, -0.19601724508249468, -0.05889773193978438, -0.07755480004754489, -0.05891461766068618, -0.00030453762089481203, 0.013553092804240328, 0.013870946416513737, 0.016799650133915035, 0.027145622738162234, -0.0012893072470813644, -0.024806777640319636]",classical
"[0.6642747226083376, 0.2040257213643589, -0.18077552697351598, -0.102636398586607, -0.10982659605908648, -0.09656937277683923, -0.016003495781671956, 0.025603838195655454, 0.02755945146855119, 0.02517008676605102, 0.044778073345113883, 0.013979200344542753, -0.013231406576644214]",classical
"[0.28062752637040694, 0.06650340570848974, -0.06716530311656531, -0.012029901542022717, -0.005306158220925602, -0.003287648230023761, 0.013630569009737237, 0.02444005160524806, 0.009596521017848234, 0.0014965043712723003, 0.016951641470046706, 0.009535846002840506, -0.013568677249566587]",classical
"[0.3830394463082641, 0.11240341619926504, -0.11693094614775898, -0.07174445788962525, -0.04012445875146436, -0.010618017828735019, 0.024286691883664946, 0.034857950923309344, 0.03540758576237713, 0.03373018481206804, 0.021184722936314206, -0.022106337193409185, -0.039977161231978295]",classical
"[0.3725997653071104, 0.10544532849023756, -0.10994260845717503, -0.05709948060605131, -0.04722134858334664, -0.02432922322322633, 0.03002030642457764, 0.047707848874584076, 0.045954505477055915, 0.03617202848266342, 0.014053095057682681, -0.02736297633914916, -0.033028064595208025]",classical
"[1.4641499953034125, 0.3117966617384556, -0.6816070691473946, -0.24390472547695488, 0.006790315617500681, -0.08561490860463057, -0.041631522226075426, 0.018817336499643313, -0.008945388617987203, -0.043824921943180516, 0.04454404180357919, 0.07193140243081755, 0.017997803342603088]",classical
"[1.0764964947209932, 0.4314608672033598, -0.3478175756134257, -0.47724682583074757, -0.2289823941718598, -0.024943800773839453, 0.0666353805169194, 0.09238258091745431, 0.07136088630924459, 0.008222829629529561, -0.01930638970094799, -0.04832354032089682, 0.0006344402627164936]",classical
"[0.3604038221195561, 0.11615772153758457, -0.11714042808205281, -0.08220580227634831, -0.03279416667577814, -0.0115166138977598, 0.018915005235169466, 0.03435340328018051, 0.01288696534561058, -0.01649636207630945, -0.006513389201252613, -0.0028416893077362485, 0.005715456682881305]",classical
"[1.3543010633415915, 0.4688713895802567, -0.46739808329443144, -0.4160334455216674, -0.16693872544108615, -0.07534003719205536, -0.019065127542974195, 0.032621811179112295, 0.056182692343478606, 0.026058372623275854, 0.004446604984353797, -0.058050099715361486, -0.043758353782483536]",classical
"[1.524872880062417, 0.3059285882679741, -0.4265198076148334, -0.11822417626907582, -0.11394223382736567, -0.11971418564532549, -0.07521294745168443, -0.027535921649827374, -0.040386640824795456, -0.044582639217416994, -0.04735276298888994, -0.04389442806593338, -0.001626676689457101]",classical
"[0.24401396331873138, 0.09760832447999561, -0.057093879764077086, -0.047138052693616136, -0.02373121252213908, -0.012250152184092132, 0.006094871337900025, 0.016319000670236967, 0.02031213956174251, 0.010286881730302838, 0.002781175842092158, -0.0008109414240257258, 0.0024803362380487]",classical
"[1.729818119654605, 0.5081477951748004, -0.34732302804868787, -0.15211868057562739, -0.14731988679617505, -0.14846686957401678, -0.0962862132589935, -0.058810769584102016, -0.09624233739736307, -0.12654632784447534, -0.029953922851827377, 0.013315153399538164, -0.0013799292001399185]",classical
"[1.4983181724117252, 0.3208715271647947, -0.35929376464044593, -0.06746876816028405, -0.1122449240177862, -0.14140898628413817, -0.08870383949534663, -0.02393825070257805, -0.04948452583269379, -0.1044307359904136, -0.0636378819642654, -0.0044104828402251935, 0.02054353838122107]",classical
"[0.2126753929955936, 0.10473349099579145, -0.01252418212026551, -0.02907245709152007, -0.03609216405659533, -0.02365897700023366, -0.00467906288740565, -0.0022741471331658224, -0.005225941813783954, -0.0107958110634523, -0.008209180087246587, -0.010055250469634458, -0.00208420803142553]",classical
"[1.0367491450022768, 0.4068529545776777, -0.027830647500359743, 0.019512550247445536, -0.044603711730848775, -0.08184166210192619, -0.09012145520118456, -0.07822680213344023, -0.06397587602505851, -0.07069082564249399, -0.0467017419669238, -0.047888224175416924, -0.038069507979439386]",classical
"[0.852538621619153, 0.18242488407633956, -0.07638955794080757, 0.004780069000518652, -0.024038694481170884, -0.06495609103906348, -0.08613469605020192, -0.06845413636328164, -0.05121349989156471, -0.056122059944898425, -0.052633431417144445, -0.03320688443177038, -0.0019814207791085657]",classical
"[1.6261219896768133, 0.4929257605217393, -0.37933343349493687, -0.0571206112837141, -0.02297073449668346, -0.11206533318946665, -0.13244301276297388, -0.10459370090890836, -0.09941692348347272, -0.13847091472307554, -0.08742764076560296, -0.019361368122171655, 0.013648524075566538]",classical
