features,class
"[-225.26271, 117.62649, -14.538812, 64.79437, 12.911809, 19.036669, 10.670199, 9.886924, -2.3937402, 11.683764, 1.5412838, 3.0635996, -7.6256146, -8.957072, -4.3462014, -0.064659216, -2.5570843, -3.443867, -3.8725183, 1.3121449, 3.709973, -3.5739796, -4.8368335, -1.1336877, -1.5348713, -0.46909234, 9.413, 3.2189057, -3.421943, -3.1306112, -5.944589, -5.984574, -3.3430808, -2.358407, 3.326002, 3.2963998, -1.3604914, -2.814214, -3.4620597, -3.4659724]",blues
"[-76.74659, 105.751114, -43.19778, 60.959892, -8.785326, 21.246374, -12.868538, 18.610828, -11.409451, 14.548588, -6.0564647, 12.733198, -9.375089, 1.3552763, -3.620528, 7.000211, -4.065216, -0.2718751, -3.706461, -0.49440083, 0.16905747, 0.6624918, 0.3641422, 4.2509885, 3.9772143, 1.1675122, 6.210017, -0.7292626, -1.403668, 0.92120904, -2.946698, -6.231897, -0.27023858, -0.03511491, 3.704524, 0.17802222, -2.3045945, -2.4148664, 0.5280302, -2.4457757]",blues
"[-57.94168, 109.0066, -36.21867, 64.044914, 1.420157, 26.318415, -17.484892, 20.42565, -9.550732, 18.168364, -6.064984, 13.87447, -11.29574, 4.6680374, -6.4108768, 3.2184381, -8.080516, -1.7162846, -5.4286165, -2.5797899, -2.2228968, 3.0980024, 0.47874078, 2.4315464, 0.7903421, -1.7281907, 1.6831207, -3.624238, -4.759864, -3.9625416, -2.2139626, -4.5686216, 0.38034093, -1.4830116, 1.9975029, -0.8188874, -0.43624783, -2.5742822, -0.74743366, -2.6624322]",blues
"[-98.771095, 104.79962, -35.097168, 60.695198, -2.8405917, 22.22947, -7.831078, 19.035414, -11.572287, 17.017876, -5.3780265, 12.197646, -9.955081, 0.3553743, -4.2638063, 6.1363654, -4.823618, 1.4952294, -1.4962364, 3.505474, 3.2781947, 1.5396547, -1.967605, 0.55168086, -0.9224643, -1.7165062, 7.6512003, 1.8115091, -0.6658239, 0.5849971, -0.16261525, -4.581308, -0.80987996, -2.899629, 3.201789, 0.37358156, -0.6893162, -3.5572, -0.9033077, -2.5641685]",blues
"[-145.29242, 102.850784, -12.567544, 56.993618, 2.221108, 26.614082, -4.298428, 17.341423, -8.016128, 15.237472, -6.948761, 7.4706593, -10.477943, -2.3457482, -6.792832, 2.6741998, -4.7882075, -0.9448771, 0.021900788, -2.003514, -0.4374478, 2.7399106, -1.624622, -2.817077, -2.033635, -5.589659, 4.8993173, 0.22770636, -3.5853753, -1.0307933, -3.2552986, -3.3920078, -1.8551927, -2.259719, 0.025257556, -3.353988, -3.3028631, -7.017111, -0.64834434, -4.237914]",blues
"[-92.73328, 115.32343, -35.068226, 57.875343, 1.8522309, 26.61314, -14.536868, 22.128332, -8.207463, 11.016058, -5.6494255, 7.2786427, -10.204165, 1.3267536, -4.1071086, 0.97499365, -6.5528083, -0.6891603, -2.1258135, -1.5101182, -1.5523022, 1.301587, -0.4635735, -3.1320984, -1.5378143, -4.5060267, 1.9873784, -2.8002288, -2.8592496, -2.3813932, -1.0429014, -3.6970935, 0.20376962, -1.7886167, -0.18502016, -1.8281722, -1.3857328, -1.911015, 0.3748829, -1.1984065]",blues
"[-95.44059, 105.23433, -26.953482, 60.816486, -4.854668, 21.54347, -13.520524, 12.13553, -20.231928, 12.156194, -5.2262135, 10.267819, -9.459799, 3.8689911, -10.188684, 3.5827923, -3.1101313, 0.2006279, 0.8418171, -3.4198139, -4.004978, 6.354478, 4.573369, 2.3255215, 5.707643, -0.13937579, 3.3620052, 0.22053073, -0.3950134, 0.3642311, -1.0681931, -4.698302, -0.8363503, -0.64869446, 0.9261717, -2.2104502, -1.4161534, -2.1421921, 0.56467754, -3.2256365]",blues
"[-86.268684, 91.95878, -23.415852, 68.26197, -3.8848536, 22.747063, -9.897946, 16.88897, -11.390699, 18.429132, -7.012552, 10.759532, -11.943846, 0.9917909, -5.9280124, 5.316061, -6.1359916, 1.9500208, -5.091172, -0.6716707, -0.501239, 1.0686219, -0.8534068, 1.9206947, 3.2491457, -2.131258, 8.221286, 0.37757817, -4.360253, 0.06309647, -2.2856162, -4.317959, -2.595689, -2.3592646, 4.2967653, 0.08969937, 0.7706696, -4.0322413, 1.4727169, -4.1794376]",blues
"[-67.761024, 111.7113, -34.646255, 61.31954, 0.044201963, 30.56148, -12.693844, 21.164927, -13.122508, 16.284252, -6.3370166, 12.300311, -12.475308, 1.677715, -5.1477866, 4.648344, -6.9102273, 1.0541182, -4.730588, -0.6605824, -0.79271185, 3.7318728, -1.0122021, 1.7753237, -0.59483004, -4.4773183, 3.0267968, -1.0634211, -4.1479187, -2.078217, -0.031859834, -4.2599964, -1.5238652, -2.336081, 2.810759, -1.2031168, -1.443067, -3.5626693, 1.2138516, -2.8300593]",blues
"[-82.52998, 94.164505, -27.112604, 75.65927, -27.521812, 35.577274, -20.30349, 25.112028, -15.370209, 11.3539715, -13.391486, 8.14732, -8.500546, 8.289691, -10.354396, -3.4710376, -5.2286587, -2.586173, -8.361181, -6.984574, -0.19986545, -6.132022, -1.2443962, -1.2943558, -2.658727, -2.2084413, -0.83870894, -4.159226, -0.82659745, -3.4580765, -1.9488798, -8.445118, -1.1489929, -0.23599172, -0.3317934, -1.5851359, 0.12535472, -5.7993627, -6.1915174, 1.5024177]",blues
"[-144.92339, 95.732994, -21.616442, 49.62627, -29.88752, 29.351145, -18.850819, 17.902308, -9.670824, 5.516722, -9.557408, 6.359987, -21.088718, 2.4660542, -9.539148, -1.4058187, -9.312422, 5.1551495, -8.118464, -2.4402165, 2.0047526, -7.901362, -5.0640674, -6.2007227, -4.4851575, -6.1186423, -3.7554176, -5.3625517, -3.2640986, -9.632448, -2.954355, -6.388773, -0.1736531, -5.363389, -4.9857497, -4.675414, -2.0990343, -5.770899, -3.9713852, 1.6036353]",blues
"[-129.15756, 72.09806, -7.7710886, 49.25128, -32.72323, 21.60696, -27.371616, 15.001658, -10.260744, 12.431697, -17.031103, 7.1205482, -18.018095, 2.924361, -14.481514, 4.0730195, -14.528055, 7.258471, -8.21289, -1.9991802, -3.7767787, -4.1193814, -6.281946, 0.18895045, -2.973165, -1.9313961, -3.9665906, -4.653271, 0.9871291, -8.416026, -2.0518618, -2.8874307, -3.0917046, -2.1058471, -2.7186942, -4.2281036, -5.47273, -1.8535312, 0.37496477, -0.54348433]",blues
"[-85.13846, 88.807526, -16.32557, 59.228165, -35.98338, 14.397045, -22.296473, 9.660773, -14.823983, 11.181689, -14.806866, 8.475102, -19.587511, 6.415234, -13.781304, 6.1189365, -13.149335, 3.9346714, -7.615674, 3.753453, -3.008201, -0.4170669, -6.153223, 3.9832497, -1.4059522, -0.9986907, -3.5966578, 2.5914326, 0.21140218, -6.3693485, 0.49647895, -3.6109369, -6.8549213, -6.687063, -6.615479, -2.3597755, -3.9614265, 1.875215, 3.9009192, 1.3398902]",blues
"[-118.35662, 74.87531, -19.866087, 46.944565, -32.559826, 23.820112, -26.35521, 17.678152, -13.824853, 11.931674, -17.888668, 7.5392737, -22.89513, 4.7638674, -12.789288, 5.6152854, -14.7285595, 6.676352, -9.173862, -2.2358475, -3.9891603, -6.2618775, -4.01989, 0.84242904, -2.0127475, 2.9062395, 0.598887, 0.23649935, 1.8158519, -3.486625, -5.1383677, -6.949506, -2.705948, -1.2589765, -5.4884076, -4.4756484, -2.743809, 0.1951293, -0.69444394, -5.0726056]",blues
"[-116.60201, 97.43107, -13.89173, 48.96764, -22.59646, 27.759014, -20.245163, 18.638863, -14.639585, 8.482747, -16.644682, 11.017631, -13.866874, 9.734926, -5.1067657, 2.6361823, -9.879659, 6.151771, -7.694128, -4.8331757, -3.0196242, -4.6531563, -3.9240618, -1.408098, -0.8759449, 0.07792844, 0.87817043, -4.397038, -1.9185511, -1.6612767, -1.4171395, -6.0209455, -5.726888, -2.7091682, -2.5199566, -3.2554832, -2.6623046, -5.0996556, -6.0561333, -4.9916573]",blues
"[-95.46357, 101.38746, -20.677706, 48.668915, -30.248262, 20.8077, -18.291418, 14.138235, -12.79949, 13.443616, -14.068502, 7.7323503, -19.215454, 2.8566134, -9.819336, 6.9123664, -11.297558, 8.940816, -2.9511456, -0.97175926, -2.6739285, -1.8214537, -5.121038, 0.07475161, 0.11868142, -1.5015985, -3.6863165, -5.8561864, -1.5128157, -7.1910386, -2.6017253, -4.547436, -2.3869827, -1.3568405, 0.64501435, 1.080897, -0.43181905, -3.4468892, -5.5362134, -5.0687504]",blues
"[-113.20137, 88.7261, -8.926566, 49.474174, -34.579094, 15.856428, -17.74022, 14.70729, -11.190547, 15.368716, -15.0683975, 8.74908, -18.629265, 5.4561954, -9.2695465, 8.014036, -9.542045, 5.8658543, -4.400539, 3.6217515, -4.86794, -0.19924255, -6.3427243, 1.7492967, -2.5426183, -3.560028, -2.4383855, -0.36531568, -1.5062962, -6.1863103, -0.5032395, 1.6485921, -6.258097, -3.848879, -6.7856593, -4.9058466, -2.6330142, -3.158111, 7.571324, 2.3205788]",blues
"[-121.47392, 96.09719, -19.590857, 48.038452, -38.78463, 24.768978, -32.94141, 8.102541, -17.818922, 6.1178603, -19.995438, 6.80034, -19.33321, -0.109172516, -12.25394, -4.92366, -10.414173, -2.0453281, -1.7603426, -3.9544346, -4.6167164, -8.908915, -7.486582, 1.7636496, -0.7071387, -3.7432926, -2.8704693, -3.250517, 3.594248, -4.6538367, -0.6767551, -6.97046, 1.0183655, -1.0515362, 0.18767749, -0.43668187, 0.5309466, 1.4079918, -2.6602292, 0.06407776]",blues
"[-133.04897, 105.73889, -22.158222, 41.830692, -26.992502, 19.118574, -26.566029, 19.235983, -15.342011, 6.989914, -10.814381, 6.7986693, -11.726956, 4.3977103, -6.031962, 1.963064, -12.314546, 3.256975, -8.806516, -3.3691108, -2.2596898, -4.4485245, -4.029088, -7.603981, -0.28938895, -2.7297916, 2.9264443, 0.32587633, 0.122951336, -3.3918862, -0.67856264, -4.495632, -4.554352, -6.7294793, -4.466138, -6.394289, -2.5689216, -0.55749923, 1.3236203, -1.9609401]",blues
"[-89.39791, 93.79924, -14.558413, 54.38949, -33.50723, 19.428232, -19.761513, 13.029956, -13.864508, 14.617379, -14.972617, 10.598986, -18.020245, 6.659175, -10.210893, 6.535371, -10.852218, 3.325134, -6.184798, 3.009296, -4.687776, -1.632903, -8.338829, 1.7066774, -1.5698998, -2.8376868, -4.68406, 0.90385675, -1.6989642, -6.345371, 1.338347, -2.802596, -5.844165, -5.7875223, -6.53171, -3.3246384, -3.835578, 1.261999, 4.494632, 1.5105015]",blues
"[-118.70432, 87.64562, 6.5529914, 45.102318, -38.911594, 20.823198, -26.864548, 13.807368, -17.236187, 5.111261, -15.712021, 3.9887707, -27.53658, 3.0563989, -15.962014, 10.867272, -12.656353, 2.818681, -13.342627, -4.367504, -3.2062624, -1.3974127, -9.458498, 6.458891, -3.583873, 0.007024247, -5.0918984, -1.9270667, 1.6855016, -4.2030916, 4.4835353, -3.6398625, -4.5379763, 2.0882738, 0.26486194, -3.0549765, -6.3910236, -1.8218529, -4.489692, -10.909321]",blues
"[-30.126768, 103.738075, -19.742794, 56.41043, -12.707871, 20.187708, -17.338875, 16.300972, -18.438002, 8.925146, -11.655669, 11.209243, -8.847433, 9.09779, -3.572931, 4.3794627, -2.8248992, 4.7203135, 0.4887798, 1.4746345, -0.7653503, 6.093748, -2.0013483, 4.1353555, 1.0380521, -1.8136427, -0.73243463, -2.5241284, -0.29221377, 0.95262396, -1.2758186, 0.8156036, -1.7638798, 0.4207475, 1.547243, -2.7245471, -0.9756475, -0.6881651, 0.77509356, -5.5895305]",blues
"[-56.005306, 87.85133, -1.6130452, 41.199356, -5.618329, 27.792627, -23.99084, 21.776114, -18.41947, 12.326554, -13.7120495, 11.851395, -3.974117, 7.1018496, -4.469164, 5.115706, -6.6473694, 5.869248, -3.7021832, -1.9599464, -6.1436934, 2.9509177, -2.6169274, 1.3101251, -0.32771993, -1.7390922, -3.0897958, -3.055048, -2.2461896, 1.9886825, -2.1312106, 0.51374334, -0.0933044, -0.46807587, -0.13173577, -1.3866264, 0.78990096, 0.4105561, -2.5824618, -7.6466846]",blues
"[-86.491806, 92.72617, -15.342206, 54.05328, 0.87469494, 31.574251, -14.615236, 23.328945, -14.971667, 15.337374, -7.053953, 12.179845, -6.0996003, 7.03196, -5.805507, 7.4373384, -6.083114, 3.3929815, -4.2883315, 1.2357911, -2.4630334, 2.6593692, -4.183766, -1.1485127, -0.09854435, 0.8125079, 1.7284341, 0.1267562, -3.1396945, -1.3874695, -1.5136688, 1.5431113, 1.7973342, 0.6076473, -2.9274046, -6.5316834, 0.3221727, -1.3694049, 0.97476876, -3.792055]",blues
"[-52.707645, 74.45461, -18.709469, 56.292683, -3.9566317, 31.991102, -16.460794, 22.40643, -12.25808, 27.222626, -9.23979, 7.799893, -10.568794, 6.9374247, -9.131171, 13.01696, -9.856919, 3.691295, -4.9426136, 4.416416, 1.0112965, 7.3302383, -6.4216075, -0.66554624, 2.1704328, -0.14317213, -4.672236, -3.289234, -3.9364955, 3.818032, 1.1209832, 0.5848083, -8.9281845, -0.02260189, -1.6535243, -1.1914624, 0.5741122, -4.580986, -1.1235278, -3.571482]",blues
"[-28.989244, 104.531006, -30.983423, 38.162056, -8.009196, 30.894712, -20.60816, 25.823612, -12.974684, 16.943222, -12.2729435, 10.787743, -10.56656, 6.8798337, -10.299989, 6.9615793, -10.2633505, 0.70759535, -6.008073, 1.353122, -3.8979306, 1.5598716, -5.863832, -1.4095501, -0.44856638, -3.69507, -0.7109056, -1.2966503, -4.2764664, -2.3328962, -2.737379, 0.95808023, 0.4378524, -2.4960027, -1.9473956, -4.005747, -2.323527, -3.921798, 1.2636641, -1.1532402]",blues
"[-2.543013, 101.26548, -33.930927, 41.52805, -13.817938, 31.923836, -21.876541, 24.470268, -15.874413, 15.808348, -14.370209, 12.514341, -13.378112, 6.1200833, -9.062334, 5.0446067, -11.335097, 3.1728878, -4.5773325, -4.034992, -6.0282364, 0.8677728, -0.5915946, 5.5305395, 2.501175, -0.95108, -3.6532743, -5.443645, -2.0577824, 0.38383588, -3.183846, -1.4207346, 0.060024347, -0.6094384, 0.85413134, -3.3081183, 0.8939172, -3.818488, -6.054293, -10.030276]",blues
"[-3.5798953, 92.929634, -25.082928, 45.179504, -10.856173, 31.8634, -18.044392, 28.626354, -10.2277155, 14.668069, -14.905226, 14.741958, -15.603514, 9.546685, -14.794422, 2.0718617, -13.811246, 3.5728886, -5.967709, -1.6463124, -5.833259, 3.5984545, -5.3585687, 0.56766826, -1.5081468, -3.4689524, -3.552812, -4.079102, -1.6175263, 0.7029697, -6.3188686, -0.6141737, -1.9931774, -0.117137566, 0.9929236, -3.7504442, -1.467092, -1.0536925, 0.15449098, -7.324234]",blues
"[-54.706253, 119.48301, -34.87408, 37.540634, -15.880536, 22.081291, -14.661809, 18.532047, -9.647198, 11.256581, -11.729359, 11.540745, -6.4318557, 1.7925242, -5.8779697, 0.38042614, -9.064894, -2.0241985, -5.4177175, 0.03243184, -1.5060838, -0.37777472, -0.3267632, 0.19099185, 0.54504937, -4.334617, -1.0015517, -0.9012691, -1.6500007, -5.680903, -4.45057, -4.7818284, 2.5456202, -1.6073886, -2.4147127, -3.9904556, -1.7482182, -4.039746, -3.2229447, -5.376045]",blues
"[-27.024073, 107.31879, -46.839245, 40.927616, -21.476635, 24.832184, -18.939482, 15.274643, -15.052192, 12.273417, -15.24018, 14.332184, -13.839795, 7.561914, -6.183376, 0.34047797, -6.8312535, 0.97467643, -7.566382, 2.9241471, -3.894501, -3.8553426, -3.3027, 0.58702797, -0.24946079, -4.455453, -3.096387, 1.5368669, 2.072606, -0.76451445, -0.71601176, -10.0927515, -3.738444, -1.1387373, 1.3853532, 1.7012861, 1.917139, -5.3937716, -6.489673, -2.3490708]",blues
"[-29.367115, 108.666985, -25.570353, 38.4609, -18.340786, 21.792147, -25.148397, 22.39537, -17.588984, 14.681227, -12.085815, 5.48115, -7.6935263, 7.3994966, -11.3165245, 7.225638, -9.477632, 1.937944, -6.332122, -1.3043139, -6.59724, 4.837725, 0.2218576, -0.5590372, -0.66922176, -1.1589243, -1.403493, 0.7991474, -2.8629634, -7.2505093, 1.271406, 0.7984943, -0.2763811, -3.8173156, -3.7237937, -3.945098, -2.2398727, -1.8971443, 1.3251536, -4.2130375]",blues
"[-19.882248, 98.88733, -24.475315, 49.579945, -16.198492, 30.193226, -18.027517, 27.552814, -11.407699, 14.870685, -8.914958, 11.668756, -10.893211, 9.306094, -5.837179, 9.250598, -4.0489554, 3.2507443, -3.4668038, 2.3781435, 2.1918466, 1.7412624, -3.1225944, -4.9318867, -2.3672256, -0.011517211, 1.5717173, -2.5430436, -2.488211, -1.1104794, 4.770214, -1.0859811, -3.7238677, -5.205545, -0.3048347, -0.742374, 0.91405654, -2.5617602, -0.25216645, 3.549432]",blues
"[-39.007614, 112.05693, -31.819199, 38.235607, -6.3202114, 23.320457, -18.772533, 23.931019, -10.932699, 13.236961, -14.371818, 13.3270645, -10.916337, 9.787895, -5.028812, 7.211877, -6.7411304, 2.6567485, -4.386095, 0.41240847, -2.2257752, -0.14885099, -2.8101866, 1.2455143, 0.29361954, -4.753147, -1.0329393, -0.19714594, 3.0491118, -1.100521, -4.596412, -0.04745762, 1.1522481, 0.7723358, 0.825093, -3.484208, -2.2541227, -1.4126425, 0.3965162, -7.4163322]",blues
"[-180.20891, 131.43243, 0.60078627, 43.153095, 14.135329, 25.614765, -5.311873, 12.027975, -13.535558, -1.105728, -7.6164737, 2.714974, 0.7783585, 1.9962183, -6.094793, 3.4817271, -8.328654, 3.2164888, -0.922896, -2.2503347, -4.8973827, -5.2359138, -3.5639734, -4.33815, 3.5483632, -3.5220962, -2.5439985, -1.2140833, -0.8157552, -0.57719123, -2.0961132, -6.037384, -3.5069711, -0.09629809, 1.0442425, 0.10081903, 1.4984337, -4.862902, -8.332168, -6.1510034]",blues
"[-212.79181, 139.06325, 9.446759, 35.453796, 12.697431, 20.420673, -5.582625, 10.889944, -8.73331, 8.059619, 0.16372377, 2.6487749, -1.0296487, -1.4043939, -4.708391, 1.1376657, -9.471994, -2.188778, -4.0989065, -3.338622, -3.9210231, -3.3360047, -4.174292, -3.8177552, -0.13402225, -4.6378, -2.8198242, -2.600481, -3.0416577, -1.2642697, -1.0684018, -0.8089925, -1.3790177, -4.54453, -0.48331502, 0.4845063, 0.4706555, -1.6515366, -1.5828853, -2.621954]",blues
"[-155.5764, 125.66273, 1.5785832, 45.839695, 0.9277813, 25.383114, -10.812055, 15.559012, -11.919289, 1.2735378, -6.6728826, -0.78441757, -7.74382, 0.41913205, -7.0246973, 4.0101056, -6.263391, 0.9611182, 2.0125465, -5.7310157, 0.75529426, -3.2428958, -4.0251665, -5.0646405, -3.2338338, -6.357582, -3.7198606, -4.962871, -2.8282444, -3.2071762, 1.2837768, -1.7316015, -1.8191943, -1.146018, -3.2118404, -2.0013, -2.6740801, -2.5886123, -0.4074717, -3.7943165]",blues
"[-194.2843, 151.84703, -1.1988223, 39.188103, 16.589046, 18.247795, -1.397014, 14.86903, -11.620167, 2.4414866, -5.081939, 3.9376056, -0.898804, 0.63656205, -8.35749, -7.5180163, -8.050082, -5.4131174, -2.5337296, 0.12855892, -2.815992, -5.2525487, -1.1206684, -0.92175645, -0.2087974, -3.9912133, -1.4157635, -2.4115183, -3.0482519, 0.37905073, -2.528891, -9.294022, -4.4397764, -1.393308, 1.9142443, -0.82076955, -2.5386117, -3.7357888, -5.4347644, -7.924452]",blues
"[-346.85635, 139.25108, 24.052633, 22.281025, 18.663773, 11.662003, 9.016559, 6.970993, -2.0330265, 5.4127927, 1.6503887, -2.3577814, 3.2000823, 0.6987717, -3.099908, -2.1074765, -2.210109, -4.580332, -4.7331815, 0.067213304, -4.4576826, -6.592043, -5.239399, -5.0539064, -0.4470315, -1.1037556, -3.4410384, -3.9168856, -4.7908077, -5.028521, -5.6539807, -6.03334, -3.0390308, -2.7510178, -3.3263338, -2.0177374, -3.9740164, -7.1044326, -5.178537, -5.744855]",blues
"[-177.56758, 115.369, 9.970585, 54.043877, 7.624311, 28.312319, -9.054929, 20.04951, -15.044514, 6.2095737, -5.692567, 1.383352, -5.8288145, 5.0139456, -0.7512551, 5.0595355, -5.085073, -2.8075426, 2.4244502, -5.3781104, -1.680706, -0.5436187, -3.621868, -6.5966005, -5.298241, -3.7220309, -6.6511264, -3.4006882, -3.2191608, -4.058442, -4.606576, -3.1450386, -2.0034127, -2.509535, -0.56918865, -1.428843, 0.65555847, -3.503782, -0.054250695, -3.3493495]",blues
"[-236.30539, 161.68063, -1.1661638, 27.27869, 9.586513, 20.620241, 0.2274404, 13.798597, -0.50903934, 10.1752, -4.4575567, 5.5087075, -3.7265837, -0.8961917, -4.9078717, -2.8703985, -3.7563617, -3.347305, -2.4162548, -3.7818198, -1.4124155, -0.37259394, -2.560911, -4.680165, -4.3975406, -5.4009542, -4.3515935, -3.8861566, -3.816947, -4.342716, -6.0593877, -7.472815, -0.5183481, -1.1618161, -4.3372746, -4.2312284, -4.354872, -5.252524, -3.6604629, -4.0158944]",blues
"[-332.2246, 128.08928, 28.80515, 41.830193, 31.214472, 23.334787, 5.7841125, 9.001364, -3.8817165, 3.731323, -0.87422913, -0.4391901, 1.485128, -1.5689238, -0.8338707, 2.1711135, -3.8898394, -4.1953926, -5.9258738, -3.4450047, -2.0916824, -1.4668674, -4.188465, -6.7036166, 0.6609483, -2.6164477, -2.894084, -2.3083642, -1.4383343, -1.4524615, -4.2782645, -5.996538, -4.8698583, -5.144928, -4.477678, -1.5291659, 1.2834045, -0.6816376, -1.9594316, -0.70782375]",blues
"[-350.35263, 169.53174, 31.771353, 16.71844, 28.658945, 19.24618, 7.845076, 10.037885, 4.740645, 2.9217067, 3.900229, 1.8129543, -5.969145, -5.2570925, -0.23415942, -1.7799479, -3.7090912, 0.1728122, 2.071619, -2.8897855, -3.7083673, 0.46320882, -0.7512403, -3.435149, -4.20063, -8.206703, -8.2299185, -3.294155, 0.6177589, 1.1138009, -5.2188625, -5.3341656, 0.656505, -1.6259828, -2.949703, -0.26452538, -2.1680932, -2.7213168, 0.46513, -0.9825548]",blues
"[-206.24908, 126.61618, 10.596903, 43.21016, 12.49674, 19.42537, 0.35838866, 12.735203, -4.57919, 4.0611596, -4.404285, 3.6691213, -1.455245, -1.6959776, -7.153681, 1.184595, -6.2277255, 0.5984516, -1.6083214, -0.5399207, -0.8831144, -6.5237556, -11.076625, -7.6324506, 3.1298673, -2.0276065, -2.8694596, -2.8840373, -2.5403397, -4.1078124, -3.8767312, -4.8874555, -5.779959, -3.9787765, -0.06473736, -1.8756025, -2.738163, -0.2052904, -0.14834017, -6.402441]",blues
"[-130.57875, 139.96141, -1.282277, 39.30623, -6.344084, 19.768291, -11.21256, 27.240303, -16.548758, 7.028904, -1.1964594, 1.6060346, -6.6385465, 4.95183, -1.6334738, 0.95222735, -4.848659, -5.9729075, -2.7949822, -6.488082, -0.78633785, 1.1561064, -3.920901, -5.7695475, -3.4396453, -3.4055808, -6.2880063, -4.5071173, -2.6265728, -4.381537, -2.8938234, -5.239641, -5.1737947, -4.4175305, -0.108633116, 1.7169387, 2.755557, -0.40698758, -1.1875893, -7.913435]",blues
"[-314.57837, 139.9112, 11.903931, 30.14179, -7.5424266, 14.91705, -2.7015827, 6.727816, -6.366219, 2.8079295, -11.728743, 2.077973, -11.439269, -9.500207, -15.178787, -9.341353, -5.6779017, 1.569139, 0.8925367, -7.957678, -0.7315634, -0.64607793, -2.888578, -7.700542, -1.5138031, -3.469241, -4.7408886, -3.2407322, -3.9825892, -5.627021, -8.982315, -6.6803656, -2.9821308, -1.305619, -0.17763223, -3.20038, -5.680329, -4.913884, -0.89212424, 0.0960758]",blues
